Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
1 52.49 30 16.09 21095.8
2 18.86 30 3.54 21095.9
3 21.57 30 42.06 21099.7
1 52.49 30 92.48 21104.1
2 18.86 30 73.99 21104.2
3 43.93 30 59.69 21108
1 52.49 30 -63.4 21112.2
2 46.63 30 73.99 21116.5
3 38.3 30 -47.27 21116.6
1 52.49 30 -52.77 21124.6
2 46.63 30 -59.9 21124.6
3 19.51 30 -19.12 21128.6
1 52.49 30 98.29 21132.8
2 46.63 30 35.92 21136.9
3 32.87 30 69.87 21137
1 52.49 30 98.29 21145.1
2 44.88 30 41.05 21145.1
3 41.81 30 8.23 21148.8
1 52.49 30 -68.33 21153.2
2 44.88 30 -51.24 21157.2
3 24.48 30 -36.79 21157.2
1 52.49 30 87.52 21165.6
2 44.88 30 23.8 21165.6
3 28.37 30 44.86 21169.3
1 52.49 30 87.52 21173.8
2 39.37 30 47.09 21173.9
3 38.74 30 25.53 21177.6
1 52.49 30 -52.91 21181.7
2 39.37 30 -23.67 21186
3 26.3 30 -21.46 21186
1 38.41 30 -52.91 21194.1
2 39.37 30 19.91 21194.2
3 28.53 30 35.73 21198.2
1 44.62 30 -52.91 21202.4
2 39.37 30 49.17 21206.5
3 36.47 30 24.66 21206.5
1 44.62 30 -30.88 21214.6
2 28.71 30 49.17 21214.7
3 26.59 30 -10.13 21218.5
1 44.62 30 81.48 21222.8
2 28.71 30 24.82 21226.8
3 28.37 30 34.23 21226.9
1 44.62 30 36.99 21235.2
2 28.71 30 27.89 21235.4
3 34.91 30 25.43 21235.5
1 44.62 30 -92.77 21243.3
2 28.71 30 -7.18 21247.4
3 25.72 30 -2.34 21247.5
1 44.62 30 32.55 21255.6
2 28.71 30 38.22 21255.7
3 26.86 30 38.64 21255.7
1 44.62 30 39.25 21264
2 28.71 30 48.01 21264.1
3 38.52 30 33.06 21267.8
1 44.62 30 39.25 21271.9
2 29.36 30 -23.42 21276.2
3 28.22 30 -20.35 21276.3
1 30.75 30 46.5 21284.4
2 29.36 30 21.67 21284.5
3 27.93 30 26.16 21288.2
1 47.63 30 46.5 21292.5
2 36.1 30 42.63 21296.6
3 34.91 30 27.64 21296.7
1 47.63 30 -47.16 21304.8
2 36.1 30 -6.97 21304.8
3 24.75 30 -2.32 21308.7
1 47.63 30 28.93 21312.9
2 36.1 30 16.09 21316.9
3 25.57 30 43.48 21317.1
1 47.63 30 67.89 21325.4
2 36.1 30 57.72 21325.4
3 43.69 30 39.6 21325.5
1 38.64 30 -65.55 21333.6
2 36.1 30 -42.44 21333.7
3 32.51 30 -46.2 21337.4
1 15.33 30 -2.49 21345.7
2 36.1 30 -27.53 21345.7
3 21.45 30 9.69 21345.8
1 15.33 30 109.06 21353.9
2 36.1 30 85.98 21353.9
3 38.3 30 60.15 21357.9
1 15.33 30 -56.46 21366.2
2 36.1 30 11.96 21366.3
3 33.24 30 -19.13 21366.4
1 15.33 30 -57.69 21374.5
2 36.1 30 -63.75 21374.6
3 21.69 30 6.18 21378.4
1 15.33 30 96.68 21382.6
2 36.1 30 71.43 21386.8
3 33.8 30 59.06 21386.9
1 15.33 30 -25.67 21394.8
2 53.85 30 53.44 21394.8
3 43.93 30 3.62 21394.8
1 15.33 30 -56.36 21403.1
2 35.5 30 -95.9 21407.2
3 23.06 30 -13.12 21407.3
1 15.33 30 -56.36 21415.4
2 35.5 30 -24.41 21415.4
3 11.58 30 -13.12 21419.2
1 15.33 30 -56.36 21423.4
2 35.5 30 -24.41 21423.4
3 7.6 30 -13.12 21427.3
1 15.33 30 -56.36 21435.8
2 35.5 30 -24.41 21435.8
3 5.02 30 -13.12 21435.8
1 15.33 30 -56.36 21444
2 35.5 30 -24.41 21444
3 3.97 30 -13.12 21447.9
1 15.33 30 191.43 21452.2
2 35.5 30 -24.41 21456.3
3 20.17 30 181.68 21456.4
1 15.33 30 80.35 21464.5
2 35.5 30 125.67 21464.5
3 77.94 30 100.72 21468.4
1 15.33 30 -254.11 21472.7
2 35.5 30 -25.4 21476.7
3 55.6 30 -183.14 21476.8
1 18.34 30 -61.11 21484.9
2 35.5 30 -82.67 21485
3 25.72 30 -71.45 21489
1 18.34 30 109.63 21493.2
2 35.5 30 49.47 21493.3
3 35.11 30 72.97 21497.1
1 50.94 30 -43.65 21505.5
2 35.5 30 49.47 21505.7
3 50.76 30 30.99 21505.8
1 50.94 30 -48.37 21513.8
2 35.5 30 -60.31 21513.9
3 33.24 30 -47.89 21517.7
1 50.94 30 91.17 21521.8
2 35.5 30 -0.86 21525.9
3 30.14 30 39.7 21525.9
1 50.94 30 13.09 21534.2
2 35.5 30 61.71 21534.3
3 46.18 30 53.34 21538.1
1 50.94 30 -61.91 21546.4
2 35.5 30 9.66 21546.5
3 35.86 30 -25.44 21546.5
1 50.94 30 60.62 21554.9
2 35.5 30 -24.96 21555
3 28.53 30 26.15 21555.1
1 50.94 30 62.2 21562.7
2 35.5 30 44.2 21566.9
3 42.52 30 57.67 21567
1 50.94 30 -83.17 21575
2 35.5 30 0.46 21575.1
3 36.26 30 -7.54 21575.1
1 50.94 30 25.91 21583.3
2 35.5 30 -6.37 21583.4
3 27.78 30 23.75 21587.3
1 50.94 30 52.35 21595.5
2 35.5 30 62.14 21595.6
3 43.24 30 61.06 21595.6
1 50.94 30 -26.76 21603.7
2 35.5 30 13.17 21607.8
3 38.52 30 -11.54 21607.9
1 50.94 30 14.48 21611.8
2 35.5 30 -45.17 21617.2
3 25.17 30 12.09 21617.3
1 50.94 30 96.88 21624.2
2 25.05 30 -45.17 21624.2
3 36.67 30 73.72 21628.4
1 50.94 30 -19.85 21632.3
2 25.05 30 23.93 21636.4
3 50.53 30 21.19 21636.5
1 50.94 30 -19.85 21644.9
2 25.05 30 -28.19 21644.9
3 30.82 30 -48.75 21648.6
1 50.94 30 102.64 21652.9
2 25.05 30 25.29 21657
3 34.72 30 49.81 21657.1
1 50.94 30 -16.03 21665.1
2 25.05 30 32.75 21665.2
3 44.18 30 30.18 21665.2
1 50.94 30 -33.81 21673.5
2 25.05 30 -26.09 21677.3
3 30.64 30 -17.58 21677.4
1 50.94 30 97.36 21685.6
2 25.05 30 15.62 21685.7
3 31.13 30 50.11 21685.8
1 50.94 30 12.33 21694
2 36.67 30 15.62 21694
3 47.24 30 47.68 21697.9
1 50.94 30 -70.68 21706.1
2 32.2 30 15.62 21706.1
3 32.18 30 -33.31 21706.2
1 50.94 30 58.67 21714.5
2 32.2 30 -6.2 21714.5
3 31.65 30 41.96 21718.2
1 53.83 30 51.12 21722.6
2 34.92 30 -6.2 21726.6
3 48.05 30 44.55 21726.7
1 53.83 30 -66.09 21734.9
2 34.92 30 -19.62 21735.1
3 33.24 30 -37.92 21735.1
1 53.83 30 36.23 21743
2 34.92 30 -19.62 21743.1
3 27.78 30 36.13 21747
1 53.83 30 50.5 21755.3
2 34.92 30 58.39 21755.3
3 47.24 30 58.41 21759.2
1 53.83 30 -57.08 21763.4
2 34.92 30 -10.15 21767.4
3 38.52 30 -34.25 21767.5
1 53.83 30 9.21 21775.9
2 17.7 30 -24.32 21776
3 22.93 30 9.34 21776.1
1 53.83 30 69.09 21784.1
2 25.05 30 61.65 21784.2
3 38.52 30 82.26 21788
1 53.83 30 27.5 21792.2
2 25.05 30 25.36 21796.2
3 50.76 30 9.27 21796.3
1 53.83 30 -79.37 21804.4
2 25.05 30 -76.52 21804.4
3 27.32 30 -52.64 21808.4
1 29.67 30 60.6 21812.5
2 16.61 30 2.8 21816.6
3 31.13 30 59.57 21816.7
1 29.67 30 49.11 21825.1
2 16.61 30 67.55 21825.2
3 54.64 30 45.57 21825.3
1 29.67 30 -102.01 21833.2
2 16.61 30 0.93 21833.3
3 38.74 30 -72.63 21837.2
1 29.67 30 18.74 21845.4
2 19.73 30 -49.97 21845.4
3 22.29 30 6.9 21845.5
1 29.67 30 77.64 21853.7
2 19.73 30 52.02 21853.8
3 39.39 30 84.1 21857.6
1 29.67 30 -22.46 21861.7
2 19.73 30 20.15 21865.8
3 47.51 30 3.55 21865.8
1 17.81 30 -5.67 21874
2 22.81 30 20.15 21874.1
3 23.43 30 -37.67 21877.9
1 17.81 30 106.59 21882
2 22.81 30 36.76 21886.2
3 33.61 30 77.73 21886.3
1 17.81 30 -8.2 21894.5
2 22.81 30 45.62 21894.6
3 54.01 30 31.87 21894.6
1 17.81 30 -40.48 21902.8
2 22.81 30 -55.13 21902.9
3 33.06 30 -70.8 21906.7
1 17.81 30 89.91 21915
2 22.81 30 -9.25 21915
3 29.97 30 33.99 21915
1 56.19 30 21.66 21923.2
2 22.81 30 55.7 21923.2
3 42.76 30 46.71 21927.1
1 56.19 30 -80.98 21935.3
2 22.81 30 7.01 21935.4
3 33.43 30 -14.9 21935.4
1 56.19 30 37.87 21943.8
2 22.81 30 -28.14 21947.6
3 26.59 30 31.77 21947.7
1 47.93 30 37.87 21951.8
2 22.81 30 55.28 21956
3 41.81 30 60.93 21956.1
1 47.93 30 -39.9 21964.3
2 22.81 30 19.99 21964.4
3 34.91 30 -10.35 21968.2
1 47.93 30 -10.38 21972.3
2 22.81 30 -44.7 21976.3
3 24.89 30 24.13 21976.4
1 47.93 30 113.79 21984.8
2 26.91 30 46.45 21984.8
3 41.81 30 69.23 21984.9
1 47.93 30 -62.71 21992.9
2 26.91 30 17.12 21996.8
3 37.29 30 -10.51 21996.9
1 47.93 30 -45.92 22005.1
2 26.91 30 -42.58 22005.2
3 21.45 30 12.08 22005.3
1 47.93 30 108.25 22013.3
2 26.91 30 36.82 22017.3
3 38.95 30 86.33 22017.3
1 47.93 30 -34.34 22025.5
2 26.91 30 29.9 22025.5
3 51.94 30 3.78 22025.5
1 47.93 30 -56.55 22033.9
2 26.91 30 -51.29 22034
3 26.3 30 -61.89 22037.7
1 47.93 30 96.85 22041.9
2 26.91 30 22.27 22046
3 35.11 30 61.31 22046.1
1 47.93 30 -9.14 22054.4
2 35.9 30 27.32 22054.5
3 42.28 30 22.23 22058.3
1 47.93 30 -28.67 22062.4
2 35.9 30 -22.67 22066.4
3 28.85 30 -14.05 22066.5
1 47.93 30 93.2 22074.8
2 23.7 30 25.89 22074.8
3 30.99 30 48.09 22074.8
1 47.93 30 -66.39 22082.9
2 23.7 30 33.58 22086.9
3 43.69 30 42.42 22087
1 47.93 30 -43.26 22095.3
2 23.7 30 -17.47 22095.4
3 33.06 30 -21.41 22095.5
1 47.93 30 86.83 22103.6
2 23.7 30 10.79 22103.7
3 32.51 30 31.74 22107.5
1 47.93 30 -7.02 22115.7
2 32.92 30 10.79 22115.7
3 39.39 30 34.36 22115.7
1 47.93 30 -33.34 22123.9
2 32.92 30 -7.06 22124
3 29.97 30 -0.33 22128
1 47.93 30 89.82 22132
2 32.92 30 5.04 22136.1
3 32.01 30 44.13 22136.2
1 47.93 30 -10.9 22144.4
2 32.92 30 30.78 22144.5
3 40.69 30 36.57 22148.4
1 47.93 30 -13.22 22152.7
2 32.92 30 9.27 22156.6
3 31.65 30 -7.17 22156.6
1 47.93 30 89.12 22165
2 32.92 30 10.75 22165.1
3 30.47 30 38.05 22168.8
1 47.93 30 -48.89 22177.4
2 32.92 30 28.5 22181.2
3 27.17 30 -0.03 22181.3
1 47.93 30 -48.89 22185.4
2 32.92 30 28.5 22185.5
3 19.84 30 -0.03 22185.6
1 47.93 30 -48.89 22193.6
2 28.55 30 28.5 22193.6
3 14.56 30 -0.03 22197.6
1 47.93 30 -48.89 22205.7
2 28.55 30 28.5 22205.8
3 21.2 30 74.66 22205.8
1 47.93 30 95.71 22214
2 28.55 30 5.73 22214.1
3 46.97 30 42.03 22217.8
1 36.42 30 -39.31 22222.1
2 24.77 30 5.73 22226.3
3 32.18 30 -82 22226.4
1 36.42 30 -29.37 22234.7
2 24.77 30 23.95 22234.8
3 19.39 30 -8.07 22238.5
1 36.42 30 68.77 22242.7
2 24.77 30 65.65 22246.6
3 29.64 30 50.88 22246.6
1 31.27 30 -21.83 22255.1
2 24.77 30 1.04 22255.2
3 29.5 30 0.6 22255.2
1 31.27 30 -3.38 22263.1
2 24.77 30 -27.09 22263.2
3 16.83 30 0.6 22267.1
1 31.27 30 80.99 22271.3
2 24.77 30 67.67 22275.4
3 30.99 30 64.25 22275.4
1 43.01 30 80.99 22283.8
2 45.13 30 10.59 22283.9
3 31.3 30 -1.22 22287.5
1 43.01 30 -61.92 22295.8
2 45.13 30 -72.18 22295.9
3 16.54 30 -2.78 22295.9
1 43.01 30 69.16 22304.3
2 45.13 30 39.38 22304.4
3 30.14 30 66.02 22308.1
1 43.01 30 -11.4 22312.2
2 45.13 30 45.73 22316.2
3 41.15 30 1.55 22316.3
1 17.09 30 -60.33 22324.8
2 45.13 30 45.73 22324.9
3 20.96 30 -51.99 22325
1 17.09 30 62.98 22332.7
2 21.57 30 30.35 22336.7
3 23.43 30 43.96 22336.8
1 17.09 30 29.37 22345
2 21.57 30 41.34 22345
3 37.88 30 32.02 22345.1
1 17.09 30 -93.66 22353.3
2 21.57 30 -32.19 22353.4
3 28.53 30 -35.28 22357.2
1 17.7 30 22.58 22365.4
2 19.5 30 1.72 22365.5
3 18.87 30 6.44 22365.5
1 17.7 30 60.42 22373.8
2 19.5 30 51.97 22373.9
3 31.3 30 55.07 22377.6
1 17.7 30 -34.78 22381.8
2 19.5 30 13.11 22385.9
3 33.06 30 -1.85 22385.9
1 17.7 30 -28.07 22394.4
2 21.11 30 -48.77 22394.5
3 17.31 30 -10.63 22398.2
1 17.7 30 75.55 22402.4
2 21.11 30 44.03 22406.4
3 25.72 30 63.08 22406.5
1 17.7 30 -14.49 22414.8
2 21.11 30 33.96 22415
3 42.28 30 21.47 22415
1 17.7 30 -59.41 22422.8
2 21.11 30 -41.99 22426.9
3 25.86 30 -56.56 22426.9
1 17.7 30 61.36 22435.3
2 21.11 30 16.09 22435.4
3 22.04 30 20.55 22435.5
1 17.7 30 30.28 22443.5
2 31.49 30 45.82 22447.3
3 30.64 30 39.93 22447.4
1 17.7 30 -82.2 22455.7
2 30.66 30 45.82 22455.8
3 30.82 30 2.09 22455.9
1 17.7 30 7.9 22464
2 30.66 30 2.06 22464.1
3 19.06 30 1.22 22464.1
1 17.7 30 54.11 22476.1
2 30.66 30 66.61 22480.3
3 35.86 30 55.24 22480.4
1 17.7 30 2.2 22484.4
2 41.35 30 15.14 22484.5
3 43.24 30 -23.62 22484.5
1 16.39 30 -38.39 22492.6
2 41.35 30 -50.95 22496.5
3 22.16 30 -60.55 22496.6
1 16.39 30 67.89 22504.8
2 41.35 30 30.3 22504.9
3 27.93 30 39.86 22505
1 53.15 30 67.89 22513
2 41.35 30 50.85 22513.1
3 38.3 30 11.22 22516.9
1 53.15 30 -110.76 22525.4
2 35.5 30 -50.61 22525.5
3 22.8 30 -35.78 22525.5
1 53.15 30 -4.19 22533.5
2 35.5 30 -21.35 22533.5
3 21.32 30 36.75 22537.4
1 53.15 30 87.05 22541.6
2 35.5 30 77.66 22545.6
3 42.52 30 44.49 22545.7
1 53.15 30 -27.95 22554.1
2 45.38 30 4.03 22554.2
3 32.51 30 -56.58 22558
1 53.15 30 -33.56 22562.1
2 45.38 30 -70.76 22566
3 17.72 30 -6.52 22566.1
1 53.15 30 73.12 22574.4
2 45.38 30 49.77 22574.5
3 28.22 30 62.41 22574.5
1 53.15 30 -23.58 22582.6
2 41.82 30 18.42 22586.6
3 38.3 30 10.26 22586.7
1 53.15 30 -47.1 22595.1
2 41.82 30 -52.84 22595.2
3 21.57 30 -35.34 22598.8
1 53.15 30 69.04 22603.2
2 41.82 30 35.92 22607.1
3 25.57 30 43.34 22607.1
1 53.15 30 1.31 22615.4
2 41.82 30 47.29 22615.5
3 36.47 30 23.62 22615.5
1 53.15 30 -48.28 22623.8
2 29.68 30 47.29 22623.9
3 26.01 30 -25.9 22627.4
1 53.15 30 60.4 22631.7
2 29.68 30 4.16 22635.9
3 22.93 30 21.4 22636
1 53.15 30 22.7 22644.1
2 29.68 30 36.49 22644.2
3 29.97 30 37.04 22644.2
1 53.15 30 -58.03 22652.2
2 29.68 30 19.01 22656.2
3 28.53 30 4.34 22656.3
1 53.15 30 19.39 22664.5
2 29.68 30 -5.7 22664.6
3 20.05 30 9.2 22664.6
1 53.15 30 49.52 22672.7
2 29.68 30 50.68 22676.7
3 29.34 30 51.88 22676.8
1 53.15 30 -1.06 22685.2
2 29.68 30 41.01 22685.3
3 36.26 30 5.67 22685.3
1 53.15 30 -6.62 22693.2
2 29.68 30 -53.84 22693.4
3 20.17 30 -24.08 22697.1
1 53.15 30 71.77 22701.2
2 29.68 30 11.84 22705.4
3 22.8 30 51.4 22705.5
1 53.15 30 4.08 22713.7
2 29.68 30 59.49 22713.8
3 41.81 30 38.63 22717.6
1 53.15 30 -44.05 22721.9
2 29.68 30 -14.03 22725.9
3 29.8 30 -51.52 22726
1 53.15 30 43.15 22734.4
2 29.68 30 -4.92 22734.5
3 22.8 30 5.01 22738.2
1 53.15 30 42.89 22742.3
2 29.68 30 74.03 22746.3
3 30.47 30 38.68 22746.3
1 53.15 30 -70.43 22754.8
2 29.68 30 0.73 22754.9
3 28.22 30 5.35 22755
1 53.15 30 7.39 22762.9
2 29.68 30 -54.55 22762.9
3 20.05 30 11.8 22766.7
1 53.15 30 81.59 22775.2
2 29.68 30 58.02 22775.4
3 32.51 30 52.9 22775.4
1 38.64 30 -0.94 22783.4
2 29.68 30 13.4 22787.2
3 31.3 30 -4.21 22787.3
1 38.64 30 -35.92 22791.3
2 29.68 30 -54.51 22795.5
3 17.41 30 1.84 22795.5
1 38.64 30 77.51 22803.8
2 29.68 30 43.8 22803.8
3 29.64 30 66.54 22807.7
1 38.64 30 -1.56 22811.8
2 29.68 30 37.25 22816
3 39.79 30 6.42 22816
1 38.64 30 -49.94 22824.3
2 29.68 30 -45.2 22824.4
3 22.54 30 -40.27 22828.1
1 38.64 30 71.19 22832.3
2 29.68 30 23.04 22836.4
3 24.23 30 40.97 22836.7
1 38.64 30 10.55 22844.8
2 29.68 30 43.71 22844.9
3 37.08 30 32.84 22848.6
1 38.64 30 -82.06 22852.9
2 29.68 30 -19.03 22857
3 29.5 30 -26.45 22857
1 38.64 30 37.85 22861
2 29.68 30 5.98 22865.3
3 20.96 30 6.46 22865.3
1 38.64 30 50.98 22873.6
2 29.68 30 55.67 22873.7
3 29.01 30 49.36 22877.3
1 38.64 30 -59.83 22881.4
2 29.68 30 29.57 22885.7
3 35.3 30 9.32 22885.8
1 38.64 30 -12.99 22894.1
2 29.68 30 -45.53 22894.2
3 20.51 30 -17.23 22897.8
1 38.64 30 75.73 22902
2 29.68 30 24.58 22906.1
3 25.32 30 51.72 22906.3
1 38.64 30 -6.66 22914.6
2 29.68 30 51.7 22914.7
3 40.69 30 28.04 22914.7
1 38.64 30 -39.8 22922.5
2 29.68 30 -32.17 22926.5
3 28.22 30 -44 22926.6
1 38.64 30 55.27 22935
2 29.68 30 0.98 22935.1
3 23.06 30 13.39 22935.1
1 38.64 30 20.73 22943
2 25.76 30 0.98 22943.1
3 30.82 30 39.37 22946.9
1 38.64 30 -48.03 22955.4
2 25.76 30 25.92 22955.5
3 30.47 30 5.74 22955.6
1 38.64 30 27.34 22963.6
2 25.76 30 -13.91 22963.8
3 21.2 30 7.31 22967.4
1 38.64 30 52.58 22976
2 25.76 30 52.85 22979.9
3 34.33 30 41.52 22979.9
1 38.64 30 52.58 22984
2 25.76 30 52.85 22984.1
3 46.44 30 41.52 22987.9
1 38.64 30 52.58 22992.2
2 25.76 30 52.85 22996.4
3 53.7 30 41.52 22996.5
1 38.64 30 52.58 23004.5
2 25.76 30 52.85 23004.5
3 44.94 30 -116.35 23004.6
1 38.64 30 -189.7 23012.6
2 25.76 30 -162.3 23016.6
3 22.29 30 -72.53 23016.6
1 38.64 30 -19.7 23025.1
2 25.76 30 -37.32 23025.2
3 21.57 30 35.72 23025.3
1 38.64 30 76.63 23033.2
2 25.76 30 83.22 23033.3
3 42.28 30 39.7 23037.1
1 38.64 30 -27.91 23041.4
2 25.76 30 19.6 23045.6
3 34.14 30 -58.96 23045.7
1 38.64 30 -61.51 23053.8
2 25.76 30 -76.17 23053.9
3 17.41 30 -18.26 23057.5
1 38.64 30 71.04 23061.7
2 25.76 30 51.29 23065.9
3 28.69 30 60.37 23065.9
1 38.64 30 -20.23 23074.3
2 25.76 30 42.38 23074.4
3 37.67 30 4.3 23078
1 38.64 30 -55.09 23082.2
2 25.76 30 -65.51 23086.4
3 20.63 30 -35.72 23086.5
1 38.64 30 63.61 23094.7
2 25.76 30 21.44 23094.8
3 26.3 30 44.45 23098.7
1 38.64 30 -8.34 23102.8
2 25.76 30 54.67 23102.9
3 35.5 30 16.42 23106.6
1 38.64 30 -34.93 23115.1
2 25.76 30 -26.24 23115.2
3 23.06 30 -24.64 23119
1 38.64 30 59.79 23123.3
2 25.76 30 8.96 23123.4
3 21.81 30 32.57 23127.2
1 38.64 30 12.16 23131.3
2 25.76 30 42.97 23135.6
3 34.72 30 39.15 23135.7
1 38.64 30 -37.91 23143.9
2 36.87 30 18.62 23144.1
3 29.18 30 -20.28 23147.6
1 38.64 30 18.99 23151.8
2 36.87 30 -12.6 23156.1
3 17.93 30 2.42 23156.2
1 37.77 30 60.94 23164.3
2 36.87 30 59.51 23164.3
3 27.01 30 58.96 23168.1
1 35.6 30 -35.33 23172.4
2 36.87 30 19.45 23176.6
3 39.39 30 13.89 23176.7
1 35.6 30 -24.5 23184.8
2 36.87 30 -57.92 23184.9
3 24.89 30 -43.17 23185.1
1 35.6 30 69.03 23192.8
2 36.87 30 33.52 23192.9
3 26.01 30 24.33 23196.8
1 37.54 30 -9.07 23205.2
2 36.87 30 50.81 23205.3
3 31.13 30 18.97 23205.3
1 37.54 30 -33.91 23213.4
2 36.87 30 -33.94 23213.5
3 22.67 30 -1.56 23217.3
1 37.54 30 56.53 23225.8
2 36.87 30 9.81 23225.9
3 23.82 30 35.71 23225.9
1 37.54 30 32.4 23234.1
2 36.87 30 72.08 23234.2
3 37.5 30 30.26 23237.7
1 37.54 30 -87.2 23241.9
2 36.87 30 -5.47 23246.2
3 26.01 30 -33.15 23246.2
1 16.39 30 11.34 23254.4
2 16.05 30 -9.26 23254.5
3 20.51 30 19.32 23254.6
1 16.39 30 67.35 23262.5
2 16.05 30 86.79 23262.5
3 38.09 30 47.09 23266.4
1 16.39 30 -39.97 23275.1
2 16.05 30 9.55 23275.2
3 31.3 30 -35.76 23275.2
1 16.39 30 -39.97 23283
2 16.05 30 -81.7 23283.1
3 16.64 30 -1.8 23286.8
1 16.39 30 94.23 23295.3
2 22.94 30 52.74 23295.4
3 31.3 30 66.51 23295.4
1 16.39 30 51.64 23303.6
2 53.6 30 52.42 23303.7
3 42.28 30 -1.5 23303.8
1 16.39 30 -187.26 23311.8
2 53.6 30 -96.33 23315.9
3 21.81 30 -56.41 23316
1 16.39 30 -31.01 23324.2
2 15.5 30 -16.81 23324.5
3 23.16 30 40.92 23327.8
1 16.39 30 79.86 23332
2 15.5 30 89.17 23336
3 44.68 30 34.53 23336.1
1 16.39 30 -37.44 23344.5
2 15.5 30 17.88 23344.5
3 32.36 30 -68.27 23348.3
1 16.39 30 2.12 23352.6
2 24.9 30 -73.44 23352.7
3 18.12 30 -6.67 23356.6
1 16.39 30 24.38 23360.6
2 24.9 30 42.03 23364.9
3 25.46 30 59.57 23364.9
1 16.39 30 28.31 23373.1
2 24.9 30 63.75 23373.2
3 43.93 30 23.25 23376.9
1 16.39 30 -35.99 23385.4
2 24.9 30 -66.76 23385.5
3 27.01 30 -64.36 23385.5
1 16.39 30 27.52 23393.8
2 16.71 30 -8.81 23393.8
3 21.94 30 15.23 23397.5
1 16.39 30 49.98 23401.8
2 16.71 30 83.13 23405.9
3 34.72 30 40.86 23406
1 16.39 30 -63.87 23414.2
2 16.71 30 10.99 23414.3
3 27.78 30 -17.95 23418
1 16.39 30 -3.07 23422.2
2 16.71 30 -44.39 23426.2
3 17.03 30 11.74 23426.2
1 16.39 30 80.17 23434.7
2 16.71 30 57.52 23434.8
3 32.01 30 65.83 23434.8
1 16.39 30 6.43 23442.9
2 51.51 30 57.52 23443
3 36.47 30 -3.76 23446.6
1 16.39 30 -81.52 23455.1
2 51.51 30 -85.98 23455.2
3 19.39 30 -26.06 23455.3
1 16.39 30 49.89 23463.3
2 23.83 30 19.06 23463.4
3 25.72 30 54.29 23467.2
1 43.01 30 23.04 23471.2
2 23.83 30 47.53 23475.6
3 37.67 30 23.03 23475.7
1 43.01 30 -59.76 23483.9
2 23.83 30 -14.74 23483.9
3 26.15 30 -31.81 23487.6
1 43.01 30 11.22 23491.9
2 23.83 30 3.57 23496.1
3 19.28 30 20.77 23496.1
1 43.01 30 58.92 23504.4
2 23.83 30 83.36 23504.5
3 36.06 30 55.45 23508.2
1 43.01 30 -10.98 23512.3
2 47.69 30 83.36 23516.3
3 32.51 30 -23.32 23516.3
1 43.01 30 -9.99 23524.8
2 47.69 30 -66.72 23524.9
3 16.74 30 -5.56 23525
1 43.01 30 83.41 23532.9
2 47.69 30 57.02 23533
3 30.3 30 68.31 23536.8
1 43.01 30 -34.87 23545.1
2 47.69 30 38.22 23549.1
3 36.67 30 4.8 23549.2
1 43.01 30 -79.2 23553.6
2 47.69 30 -70.86 23553.7
3 23.96 30 -26.2 23557.2
1 43.01 30 59.34 23561.3
2 47.69 30 32.12 23565.7
3 23.29 30 32.35 23565.8
1 43.01 30 -2.91 23574
2 47.69 30 56.57 23574.2
3 36.06 30 35.97 23577.8
1 43.01 30 -32.55 23582
2 34 30 -23.9 23586.1
3 28.37 30 -22.84 23586.2
1 43.01 30 50.99 23594.2
2 34 30 1.89 23594.3
3 20.63 30 10.59 23594.4
1 43.01 30 20.27 23602.4
2 34 30 75.92 23606.5
3 34.91 30 49.55 23606.5
1 43.01 30 -74.93 23614.7
2 34 30 3.23 23614.8
3 32.87 30 -16.74 23614.8
1 14.25 30 6.27 23623
2 34 30 -33.7 23623.2
3 17.31 30 -6.54 23627
1 14.25 30 80.43 23635.4
2 34 30 73.73 23635.5
3 36.06 30 66.25 23635.5
1 14.25 30 -29.68 23643.6
2 34 30 25.91 23643.7
3 39.79 30 -22.32 23647.3
1 14.25 30 -50.69 23651.6
2 34 30 -84.34 23655.6
3 20.51 30 -40.97 23655.6
1 14.25 30 69.03 23664
2 34 30 26.21 23664
3 29.18 30 50.41 23667.7
1 14.25 30 -1.06 23672.1
2 34 30 43.76 23676.3
3 34.53 30 7.33 23676.4
1 14.25 30 -29.38 23684.6
2 34 30 -26.18 23684.7
3 21.2 30 -14.5 23684.8
1 22.03 30 70.23 23692.6
2 34 30 24.04 23692.7
3 24.09 30 47.11 23696.5
1 22.03 30 42.55 23705
2 46.16 30 62.69 23705.1
3 43.24 30 33 23705.2
1 22.03 30 -134.65 23713.2
2 46.16 30 -58.93 23713.2
3 29.97 30 -57.94 23716.9
1 22.03 30 3.43 23725.5
2 46.16 30 -26.11 23725.6
3 22.29 30 5.79 23725.7
1 22.03 30 72.06 23733.6
2 46.16 30 81.8 23733.7
3 32.18 30 42.02 23737.4
1 22.03 30 -50 23741.6
2 46.16 30 16.28 23745.9
3 29.97 30 -2.32 23745.9
1 22.03 30 -45.01 23754.1
2 25.87 30 -77.55 23754.2
3 23.06 30 6.1 23758.1
1 22.03 30 65.66 23762.2
2 25.87 30 37.28 23762.3
3 27.01 30 38.47 23766.2
1 22.03 30 -21.32 23774.4
2 25.87 30 30.13 23774.5
3 32.18 30 18.92 23774.6
1 22.03 30 -19.18 23782.8
2 25.87 30 30.13 23782.8
